cohort,schoolid,schoolname,bar_ftlt,bar_ftst,bar_ptlt,bar_ptst,bar_emp,jda_ftlt,jda_ftst,jda_ptlt,jda_ptst,jda_emp,prof_ftlt,prof_ftst,prof_ptlt,prof_ptst,prof_emp,nprof_ftlt,nprof_ftst,nprof_ptlt,nprof_ptst,nprof_emp,undet_ftlt,undet_ftst,undet_ptlt,undet_ptst,undet_emp,lawfund_emp,gradsch_ft,emp_def,unemp_ns,unemp_seek,emp_stat_unk,total_grads,lt_emp,solo_ftlt,solo_ftst,solo_ptlt,solo_ptst,solo_emp,sz_1_10_ftlt,sz_1_10_ftst,sz_1_10_ptlt,sz_1_10_ptst,sz_1_10_emp,sz_11_25_ftlt,sz_11_25_ftst,sz_11_25_ptlt,sz_11_25_ptst,sz_11_25_emp,sz_26_50_ftlt,sz_26_50_ftst,sz_26_50_ptlt,sz_26_50_ptst,sz_26_50_emp,sz_51_100_ftlt,sz_51_100_ftst,sz_51_100_ptlt,sz_51_100_ptst,sz_51_100_emp,sz_101_250_ftlt,sz_101_250_ftst,sz_101_250_ptlt,sz_101_250_ptst,sz_101_250_emp,sz_251_500_ftlt,sz_251_500_ftst,sz_251_500_ptlt,sz_251_500_ptst,sz_251_500_emp,sz_501up_ftlt,sz_501up_ftst,sz_501up_ptlt,sz_501up_ptst,sz_501up_emp,sz_unk_ftlt,sz_unk_ftst,sz_unk_ptlt,sz_unk_ptst,sz_unk_emp,bsind_ftlt,bsind_ftst,bsind_ptlt,bsind_ptst,bsind_emp,gov_ftlt,gov_ftst,gov_ptlt,gov_ptst,gov_emp,pub_ftlt,pub_ftst,pub_ptlt,pub_ptst,pub_emp,fedclk_ftlt,fedclk_ftst,fedclk_ptlt,fedclk_ptst,fedclk_emp,locclk_ftlt,locclk_ftst,locclk_ptlt,locclk_ptst,locclk_emp,othclk_ftlt,acad_ftlt,acad_ftst,acad_ptlt,acad_ptst,acad_emp,unk_ftlt,unk_ftst,unk_ptlt,unk_ptst,unk_emp,total_ftlt,total_ftst,total_ptlt,total_ptst,total_emp_type,fundbar_ftlt,fundbar_ftst,fundbar_ptlt,fundbar_ptst,fundbar_emp,fundjda_ftlt,fundjda_ftst,fundjda_ptlt,fundjda_ptst,fundjda_emp,fundprof_ftlt,fundprof_ftst,fundprof_ptlt,fundprof_ptst,fundprof_emp,fundnprof_ftlt,fundnprof_ftst,fundnprof_ptlt,fundnprof_ptst,fundnprof_emp,funded_emp,state_emp1,state_emp1_num,state_emp2,state_emp2_num,state_emp3,state_emp3_num,foreign_emp_num
2024,76,"MICHIGAN, UNIVERSITY OF",302.0,0.0,1.0,0.0,303.0,3,0,0,0,3,1,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,5,4,0,2,3,0,322,308,0,0,0,0,0,2,0,1,0,3,4,0,0,0,4,2,0,0,0,2,0,0,0,0,0,10,0,0,0,10,19,0,0,0,19,162,0,0,0,162,0,0,0,0,0,3,0,1,0,4,19,0,0,0,19,35,0,0,0,35,33,0,0,0,33,21.0,0.0,0.0,0.0,21.0,1.0,0,0,0,0,0,0,0,0,0,0,311,0,2,0,313,5.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,NEW YORK,75.0,ILLINOIS,52.0,MICHIGAN,43.0,
2024,77,MICHIGAN STATE UNIVERSITY,174.0,1.0,1.0,1.0,177.0,17,0,2,0,19,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,5,2,3,0,7,5,220,195,0,0,0,0,0,37,0,1,1,39,22,0,0,0,22,17,0,0,0,17,12,0,0,0,12,15,0,0,0,15,4,0,0,0,4,9,0,0,0,9,0,0,0,0,0,11,1,1,0,13,32,0,1,0,33,21,4,0,0,25,2,0,0,0,2,8.0,1.0,0.0,0.0,9.0,,2,0,0,0,2,0,0,0,1,1,192,6,3,2,203,0.0,0.0,0.0,0.0,0.0,0,5,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,MICHIGAN,136.0,ILLINOIS,13.0,CALIFORNIA,7.0,
2024,81,"MINNESOTA, UNIVERSITY OF",206.0,2.0,0.0,1.0,209.0,10,0,0,0,10,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,1,0,0,5,0,230,217,1,0,0,0,1,18,0,0,1,19,14,0,0,0,14,5,0,0,0,5,9,0,0,0,9,5,0,0,0,5,18,0,0,0,18,37,0,0,0,37,0,0,0,0,0,15,0,0,0,15,16,0,0,0,16,26,1,0,2,29,11,1,0,0,12,42.0,1.0,0.0,0.0,43.0,,0,0,1,0,1,0,0,0,0,0,217,3,1,3,224,1.0,0.0,0.0,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,MINNESOTA,142.0,CALIFORNIA,11.0,ILLINOIS,11.0,
2024,84,"MISSISSIPPI, THE UNIVERSITY OF",134.0,1.0,0.0,0.0,135.0,11,0,2,0,13,2,0,0,0,2,1.0,0.0,2.0,0.0,3.0,0,0,0,0,0,0,3,1,0,15,3,175,152,1,1,0,0,2,34,0,2,0,36,11,0,0,0,11,7,0,0,0,7,6,0,0,0,6,9,0,0,0,9,15,0,0,0,15,10,0,0,0,10,0,0,0,0,0,12,0,2,0,14,23,0,0,0,23,6,0,0,0,6,9,0,0,0,9,5.0,0.0,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,148,1,4,0,153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MISSISSIPPI,49.0,TENNESSEE,27.0,TEXAS,13.0,
2024,172,MISSISSIPPI COLLEGE,90.0,3.0,1.0,0.0,94.0,4,4,0,2,10,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,16,0,124,98,3,0,0,0,3,32,3,1,2,38,7,0,0,0,7,5,1,0,0,6,2,0,0,0,2,1,0,0,0,1,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,6,1,0,0,7,16,0,0,0,16,4,0,0,0,4,5,0,0,0,5,7.0,2.0,0.0,0.0,9.0,,0,0,0,0,0,1,0,0,0,1,97,7,1,2,107,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MISSISSIPPI,57.0,LOUISIANA,8.0,TEXAS,6.0,
2024,85,"MISSOURI, UNIVERSITY OF",109.0,0.0,0.0,0.0,109.0,13,0,1,1,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,0,0,2,0,132,124,1,0,0,0,1,19,0,0,1,20,12,0,0,0,12,4,0,0,0,4,4,0,0,0,4,3,0,0,0,3,5,0,0,0,5,14,0,0,0,14,0,0,0,0,0,10,0,1,0,11,26,0,0,0,26,7,0,0,0,7,4,0,0,0,4,10.0,0.0,0.0,0.0,10.0,,7,0,0,0,7,0,0,0,0,0,126,0,1,1,128,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,MISSOURI,106.0,ILLINOIS,4.0,FLORIDA,3.0,
2024,86,"MISSOURI-KANSAS CITY, UNIVERSITY OF",111.0,1.0,1.0,0.0,113.0,4,1,2,1,8,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,3,0,127,120,2,0,1,0,3,34,0,1,0,35,9,0,0,0,9,9,2,0,0,11,7,0,1,0,8,3,0,0,0,3,7,0,0,0,7,13,0,0,0,13,0,0,0,0,0,8,0,0,0,8,9,0,0,0,9,6,0,0,1,7,0,0,0,0,0,10.0,0.0,0.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,117,2,3,1,123,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MISSOURI,90.0,KANSAS,27.0,CALIFORNIA,2.0,
2024,226,MITCHELL/HAMLINE SCHOOL OF LAW,240.0,2.0,5.0,0.0,247.0,40,3,3,1,47,48,0,5,0,53,4.0,1.0,5.0,0.0,10.0,0,0,0,0,0,0,1,1,12,16,2,389,350,12,0,0,0,12,71,1,4,1,77,25,0,1,0,26,10,0,0,0,10,3,0,0,0,3,6,0,0,0,6,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,63,1,12,0,76,55,0,0,0,55,26,1,1,0,28,0,0,0,0,0,49.0,2.0,0.0,0.0,51.0,,3,1,0,0,4,0,0,0,0,0,332,6,18,1,357,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MINNESOTA,179.0,TEXAS,24.0,FLORIDA,14.0,
2024,89,"MONTANA, UNIVERSITY OF",71.0,0.0,0.0,0.0,71.0,3,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,1,78,74,0,0,0,0,0,24,0,0,0,24,4,0,0,0,4,1,0,0,0,1,2,0,0,0,2,4,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,8,0,0,0,8,7,0,0,0,7,11.0,0.0,0.0,0.0,11.0,,1,0,0,0,1,0,0,0,0,0,74,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MONTANA,60.0,COLORADO,4.0,ALASKA,2.0,
2024,90,"NEBRASKA, UNIVERSITY OF",136.0,0.0,0.0,0.0,136.0,6,0,0,0,6,1,0,0,0,1,2.0,0.0,2.0,0.0,4.0,0,0,0,0,0,0,2,1,0,3,0,153,147,0,0,0,0,0,30,0,0,0,30,14,0,0,0,14,17,0,0,0,17,1,0,0,0,1,4,0,0,0,4,1,0,0,0,1,8,0,0,0,8,0,0,0,0,0,16,0,2,0,18,30,0,0,0,30,16,0,0,0,16,0,0,0,0,0,7.0,0.0,0.0,0.0,7.0,,1,0,0,0,1,0,0,0,0,0,145,0,2,0,147,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEBRASKA,97.0,MINNESOTA,6.0,ILLINOIS,5.0,
2024,190,"NEVADA-LAS VEGAS, UNIVERSITY OF",140.0,2.0,0.0,1.0,143.0,8,1,0,1,10,3,0,0,0,3,8.0,0.0,0.0,0.0,8.0,1,0,0,0,1,5,2,0,0,5,2,179,160,2,0,0,1,3,29,0,0,0,29,12,1,0,0,13,11,0,0,0,11,4,0,0,0,4,7,0,0,0,7,3,0,0,0,3,14,1,0,0,15,2,0,0,0,2,6,0,0,1,7,24,1,0,0,25,6,0,0,0,6,3,0,0,0,3,34.0,0.0,0.0,0.0,34.0,,3,0,0,0,3,5,0,0,0,5,165,3,0,2,170,5.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,NEVADA,143.0,UTAH,7.0,CALIFORNIA,3.0,
2024,70,NEW ENGLAND LAW/BOSTON,180.0,3.0,1.0,1.0,185.0,45,3,0,2,50,10,0,1,2,13,5.0,1.0,4.0,0.0,10.0,0,0,0,0,0,0,3,0,3,34,9,307,246,2,0,0,0,2,74,3,1,3,81,31,0,0,0,31,9,0,0,0,9,11,0,0,0,11,4,0,0,0,4,1,0,0,0,1,7,0,0,0,7,1,0,0,0,1,25,0,3,1,29,51,1,0,0,52,8,2,1,0,11,0,0,0,0,0,14.0,0.0,0.0,0.0,14.0,,2,1,0,1,4,0,0,1,0,1,240,7,6,5,258,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MASSACHUSETTS,148.0,CALIFORNIA,15.0,NEW YORK,14.0,
2024,92,"NEW HAMPSHIRE, UNIVERSITY OF",130.0,0.0,1.0,0.0,131.0,25,0,5,0,30,8,0,0,0,8,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2,1,3,9,2,187,170,1,0,1,0,2,28,0,4,0,32,8,0,0,0,8,18,0,0,0,18,6,0,0,0,6,9,0,0,0,9,3,0,0,0,3,9,0,0,0,9,1,0,0,0,1,27,0,0,0,27,30,0,0,0,30,13,0,2,0,15,1,0,0,0,1,4.0,0.0,0.0,0.0,4.0,,5,0,0,0,5,0,0,0,0,0,163,0,7,0,170,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEW HAMPSHIRE,61.0,MASSACHUSETTS,24.0,NEW YORK,10.0,
2024,96,"NEW MEXICO, THE UNIVERSITY OF",94.0,1.0,1.0,0.0,96.0,1,0,1,0,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,2,112,98,0,0,0,0,0,31,0,0,0,31,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,26,1,0,0,27,16,0,0,0,16,1,0,0,0,1,9.0,0.0,1.0,0.0,10.0,,0,0,0,0,0,0,0,1,0,1,96,1,2,0,99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEW MEXICO,90.0,COLORADO,2.0,ARIZONA,1.0,
2024,104,NEW YORK LAW SCHOOL,262.0,1.0,2.0,0.0,265.0,45,1,4,1,51,3,0,3,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,3,2,14,0,345,319,0,0,0,0,0,49,1,5,0,55,18,0,0,0,18,13,0,0,0,13,13,0,0,0,13,5,0,0,0,5,8,0,0,0,8,45,0,0,0,45,0,0,0,0,0,45,1,4,1,51,53,0,0,0,53,34,0,0,0,34,1,0,0,0,1,28.0,0.0,0.0,0.0,28.0,,0,0,0,0,0,0,0,0,0,0,312,2,9,1,324,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,NEW YORK,258.0,NEW JERSEY,32.0,CALIFORNIA,5.0,
2024,105,NEW YORK UNIVERSITY,478.0,1.0,0.0,0.0,479.0,7,0,0,0,7,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,26,1,1,1,4,2,523,486,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,8,0,0,0,8,4,0,0,0,4,5,0,0,0,5,27,0,0,0,27,283,0,0,0,283,0,0,0,0,0,4,0,0,0,4,23,0,0,1,24,115,0,1,0,116,26,1,0,0,27,10.0,0.0,0.0,0.0,10.0,,3,0,0,0,3,0,0,0,0,0,511,1,1,1,514,20.0,0.0,0.0,0.0,20.0,6,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,26,NEW YORK,365.0,DISTRICT OF COLUMBIA,33.0,CALIFORNIA,30.0,
2024,108,"NORTH CAROLINA, UNIVERSITY OF",189.0,0.0,0.0,0.0,189.0,13,0,0,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,4,0,0,1,0,210,202,0,0,0,0,0,21,0,0,0,21,6,0,0,0,6,11,0,0,0,11,9,0,0,0,9,11,0,0,0,11,10,0,0,0,10,52,0,0,0,52,0,0,0,0,0,12,0,0,0,12,28,0,0,0,28,18,0,0,0,18,12,0,0,0,12,9.0,0.0,0.0,0.0,9.0,,5,0,1,0,6,0,0,0,0,0,204,0,1,0,205,0.0,0.0,0.0,0.0,0.0,2,0,1,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,NORTH CAROLINA,115.0,DISTRICT OF COLUMBIA,21.0,NEW YORK,13.0,
2024,110,NORTH CAROLINA CENTRAL UNIVERSITY,92.0,3.0,1.0,1.0,97.0,7,4,0,5,16,6,0,1,2,9,2.0,0.0,0.0,1.0,3.0,0,0,0,0,0,0,3,3,0,19,0,150,109,2,0,0,0,2,22,1,0,2,25,7,0,0,0,7,3,0,0,0,3,7,0,0,0,7,3,0,0,1,4,1,0,0,0,1,6,0,0,0,6,4,0,0,0,4,12,0,0,3,15,11,3,1,1,16,23,1,1,0,25,0,1,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,5,0,0,1,6,0,0,0,0,0,107,7,2,9,125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NORTH CAROLINA,66.0,NEW YORK,13.0,DISTRICT OF COLUMBIA,11.0,
2024,112,"NORTH DAKOTA, UNIVERSITY OF",68.0,0.0,0.0,0.0,68.0,4,0,0,0,4,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,7,1,81,73,0,0,0,0,0,20,0,0,0,20,2,0,0,0,2,6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,18,0,0,0,18,8,0,0,0,8,4,0,0,0,4,10.0,0.0,0.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,73,0,0,0,73,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NORTH DAKOTA,46.0,MINNESOTA,11.0,SOUTH DAKOTA,5.0,
2024,225,"NORTH TEXAS AT DALLAS, UNIVERSITY OF",63.0,3.0,0.0,0.0,66.0,5,3,0,0,8,5,0,0,0,5,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,9,2,93,73,1,0,0,0,1,31,1,0,0,32,6,0,0,0,6,3,0,0,0,3,2,0,0,0,2,5,1,0,0,6,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,10,2,0,0,12,9,1,0,0,10,2,0,0,0,2,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,73,7,0,0,80,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,TEXAS,75.0,DISTRICT OF COLUMBIA,2.0,ILLINOIS,1.0,
2024,71,NORTHEASTERN UNIVERSITY,185.0,0.0,0.0,0.0,185.0,8,1,1,0,10,1,1,0,0,2,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,2,1,0,0,13,0,214,195,1,0,0,0,1,15,0,0,0,15,7,0,0,0,7,6,0,0,0,6,10,0,0,0,10,15,0,0,0,15,8,0,0,0,8,42,0,0,0,42,0,0,0,0,0,8,0,1,1,10,17,0,0,0,17,50,2,0,0,52,3,0,0,0,3,10.0,0.0,0.0,0.0,10.0,,4,0,0,0,4,0,0,0,0,0,196,2,1,1,200,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,MASSACHUSETTS,104.0,NEW YORK,26.0,DISTRICT OF COLUMBIA,13.0,
2024,165,NORTHERN ILLINOIS UNIVERSITY,69.0,0.0,0.0,0.0,69.0,10,1,0,0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,8,4,94,79,0,0,0,0,0,20,1,0,0,21,8,0,0,0,8,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,0,0,0,8,18,0,0,0,18,11,0,0,0,11,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,79,1,0,0,80,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,ILLINOIS,67.0,CALIFORNIA,2.0,MICHIGAN,2.0,
2024,59,NORTHERN KENTUCKY UNIVERSITY,98.0,0.0,2.0,1.0,101.0,10,1,0,0,11,1,0,2,0,3,1.0,1.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,5,1,124,115,2,0,0,1,3,25,1,1,0,27,13,0,0,0,13,3,0,0,0,3,1,0,0,0,1,5,0,0,0,5,2,0,0,0,2,8,0,0,0,8,0,0,0,0,0,14,1,3,0,18,18,0,1,0,19,13,0,0,0,13,0,0,0,0,0,6.0,0.0,0.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,110,2,5,1,118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,KENTUCKY,58.0,OHIO,51.0,INDIANA,3.0,
2024,49,NORTHWESTERN UNIVERSITY,252.0,0.0,0.0,1.0,253.0,5,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,1,1,0,1,2,270,257,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,1,0,0,0,1,5,0,0,0,5,6,0,0,0,6,17,0,0,0,17,173,0,0,0,173,1,0,0,0,1,6,0,0,0,6,11,0,0,0,11,14,0,0,1,15,14,0,0,0,14,6.0,0.0,0.0,0.0,6.0,,4,0,0,0,4,0,0,0,0,0,264,0,0,1,265,6.0,0.0,0.0,0.0,6.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,ILLINOIS,119.0,NEW YORK,67.0,CALIFORNIA,27.0,
2024,53,"NOTRE DAME, UNIVERSITY OF",174.0,1.0,0.0,0.0,175.0,2,0,0,1,3,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,6,1,0,0,1,0,187,176,0,0,0,0,0,1,0,0,1,2,7,0,0,0,7,3,0,0,0,3,4,0,0,0,4,8,0,0,0,8,7,0,0,0,7,74,0,0,0,74,0,0,0,0,0,5,0,0,0,5,23,0,0,0,23,8,2,0,0,10,31,1,0,0,32,9.0,0.0,0.0,0.0,9.0,,0,0,0,1,1,0,0,0,0,0,180,3,0,2,185,3.0,0.0,0.0,0.0,3.0,1,2,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,ILLINOIS,41.0,NEW YORK,28.0,INDIANA,16.0,
2024,37,NOVA SOUTHEASTERN UNIVERSITY,126.0,2.0,0.0,1.0,129.0,7,2,0,1,10,6,0,1,0,7,1.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1,1,0,3,33,5,191,141,1,0,0,0,1,33,2,0,2,37,7,1,0,0,8,7,0,0,0,7,7,0,0,0,7,6,0,0,0,6,15,0,0,0,15,13,0,0,0,13,0,0,0,0,0,16,0,1,1,18,27,0,0,0,27,9,1,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,141,4,1,3,149,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,FLORIDA,139.0,NEW JERSEY,2.0,CALIFORNIA,1.0,
2024,113,OHIO NORTHERN UNIVERSITY,44.0,0.0,1.0,0.0,45.0,5,2,0,1,8,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,1,3,62,51,0,0,0,0,0,13,0,1,0,14,8,0,0,0,8,3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,1,0,1,12,2,0,0,0,2,0,0,0,0,0,3.0,1.0,0.0,0.0,4.0,,2,0,0,0,2,0,0,0,0,0,49,2,1,1,53,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OHIO,22.0,INDIANA,10.0,PENNSYLVANIA,4.0,
2024,122,"OKLAHOMA, UNIVERSITY OF",171.0,0.0,1.0,0.0,172.0,7,0,0,0,7,0,0,0,0,0,1.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,1,0,2,6,2,193,181,0,0,0,0,0,49,0,1,0,50,26,0,0,0,26,12,0,0,0,12,13,0,0,0,13,11,0,0,0,11,5,0,0,0,5,11,0,0,0,11,0,0,0,0,0,8,0,1,0,9,27,0,0,0,27,12,0,0,0,12,4,0,0,0,4,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,1,1,179,0,2,1,182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OKLAHOMA,112.0,TEXAS,52.0,COLORADO,4.0,
2024,123,OKLAHOMA CITY UNIVERSITY,100.0,1.0,0.0,1.0,102.0,12,2,2,1,17,1,0,2,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,2,5,0,132,117,3,0,0,0,3,27,0,1,2,30,13,0,0,0,13,10,0,0,0,10,1,1,0,0,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,1,1,0,12,29,0,0,0,29,12,2,2,0,16,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,2,0,0,0,0,0,113,4,4,3,124,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,OKLAHOMA,89.0,TEXAS,19.0,COLORADO,3.0,
2024,125,"OREGON, UNIVERSITY OF",131.0,0.0,0.0,0.0,131.0,11,0,1,0,12,1,0,1,1,3,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0,2,0,13,0,164,146,1,0,0,0,1,29,0,1,0,30,13,0,0,0,13,10,0,0,0,10,2,0,0,0,2,6,0,0,0,6,4,0,0,0,4,5,0,0,0,5,0,0,0,0,0,10,0,1,0,11,17,0,0,0,17,22,0,0,0,22,4,0,0,0,4,17.0,0.0,0.0,0.0,17.0,,5,0,0,2,7,0,0,0,0,0,145,0,2,2,149,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,OREGON,85.0,CALIFORNIA,17.0,WASHINGTON,9.0,
2024,166,PACE UNIVERSITY,206.0,0.0,0.0,0.0,206.0,18,1,0,1,20,6,0,2,0,8,1.0,0.0,0.0,2.0,3.0,0,0,0,0,0,0,4,1,2,8,0,252,233,0,0,0,0,0,36,1,0,0,37,25,0,0,0,25,12,0,0,0,12,5,0,0,0,5,5,0,0,0,5,3,0,0,0,3,16,0,0,0,16,1,0,0,0,1,20,0,2,2,24,46,0,0,0,46,23,0,0,0,23,3,0,0,0,3,29.0,0.0,0.0,0.0,29.0,,6,0,0,1,7,1,0,0,0,1,231,1,2,3,237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEW YORK,162.0,NEW JERSEY,34.0,CONNECTICUT,15.0,
2024,13,"PACIFIC, UNIVERSITY OF THE",110.0,1.0,0.0,1.0,112.0,10,2,1,0,13,1,0,1,0,2,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,2,1,14,0,146,125,3,0,0,0,3,27,0,2,0,29,21,0,0,0,21,15,0,0,0,15,9,0,0,0,9,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,3,0,0,0,3,19,0,0,0,19,13,3,1,1,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,1,122,3,3,1,129,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,CALIFORNIA,122.0,DISTRICT OF COLUMBIA,2.0,FLORIDA,1.0,
