SchoolName,SchoolYear,School List,FT Male,NONFT Male,Total Male,FT Female,NonFT Female,Total Female,FT Other,NonFT Other,Total Other,FT People of Color,NonFT People of Color,Total People of Color,Total FT,Total NonFT,Total,FullTimeLibrarians,PartTimeLibrarians,TotalLibrarians,FTMale,FTFemale,FTAGI,FTPNR,FTPOC,FTTotal,NONFTMale,NONFTFemale,NONFTAGI,NONFTPNR,NONFTPOC,NONFTTotal,MaleTotal,FemaleTotal,AGITotal,PNRTotal,POCTotal,TotalFaculties,FTLibrarians,PTLibrarians
Jacksonville University,2024,,,,,,,,,,,,,,,,,,,2,5.0,7.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,1.0,13.0,2.0,0.0
"Kansas, The University of",2024,,,,,,,,,,,,,,,,,,,2,13.0,13.0,0.0,0.0,4.0,26.0,28.0,18.0,0.0,0.0,7.0,46.0,41.0,31.0,0.0,0.0,11.0,72.0,2.0,0.0
"Kentucky, University of",2024,,,,,,,,,,,,,,,,,,,5,18.0,12.0,0.0,0.0,3.0,30.0,23.0,22.0,1.0,0.0,5.0,46.0,41.0,34.0,1.0,0.0,8.0,76.0,5.0,0.0
Lewis & Clark Law School,2024,,,,,,,,,,,,,,,,,,,5,22.0,15.0,0.0,0.0,8.0,37.0,80.0,47.0,0.0,0.0,20.0,127.0,102.0,62.0,0.0,0.0,28.0,174.0,5.0,0.0
Liberty University,2024,,,,,,,,,,,,,,,,,,,2,19.0,6.0,0.0,0.0,7.0,25.0,12.0,7.0,0.0,0.0,2.0,19.0,31.0,13.0,0.0,0.0,9.0,44.0,2.0,0.0
Lincoln Memorial University,2024,,,,,,,,,,,,,,,,,,,3,10.0,11.0,0.0,0.0,2.0,21.0,16.0,19.0,0.0,0.0,10.0,35.0,26.0,30.0,0.0,0.0,12.0,56.0,3.0,0.0
Louisiana State University,2024,,,,,,,,,,,,,,,,,,,9,19.0,16.0,0.0,0.0,4.0,35.0,44.0,26.0,0.0,0.0,10.0,70.0,63.0,42.0,0.0,0.0,14.0,105.0,9.0,0.0
"Louisville, University of",2024,,,,,,,,,,,,,,,,,,,6,16.0,13.0,0.0,0.0,8.0,29.0,19.0,15.0,0.0,0.0,7.0,34.0,35.0,28.0,0.0,0.0,15.0,63.0,5.0,1.0
Loyola Marymount University-Los Angeles,2024,,,,,,,,,,,,,,,,,,,9,31.0,45.0,0.0,0.0,20.0,76.0,77.0,55.0,0.0,0.0,32.0,132.0,108.0,100.0,0.0,0.0,52.0,208.0,9.0,0.0
Loyola University-Chicago,2024,,,,,,,,,,,,,,,,,,,3,22.0,37.0,1.0,0.0,20.0,60.0,100.0,105.0,0.0,0.0,47.0,205.0,122.0,142.0,1.0,0.0,67.0,265.0,3.0,0.0
Loyola University-New Orleans,2024,,,,,,,,,,,,,,,,,,,4,25.0,25.0,0.0,0.0,18.0,50.0,35.0,19.0,0.0,0.0,11.0,54.0,60.0,44.0,0.0,0.0,29.0,104.0,4.0,0.0
"Maine, University of",2024,,,,,,,,,,,,,,,,,,,4,11.0,13.0,0.0,0.0,2.0,24.0,30.0,19.0,0.0,0.0,7.0,49.0,41.0,32.0,0.0,0.0,9.0,73.0,4.0,0.0
Marquette University,2024,,,,,,,,,,,,,,,,,,,7,20.0,16.0,0.0,0.0,3.0,36.0,48.0,39.0,0.0,0.0,4.0,87.0,68.0,55.0,0.0,0.0,7.0,123.0,5.0,2.0
"Maryland, University of",2024,,,,,,,,,,,,,,,,,,,13,31.0,36.0,0.0,0.0,24.0,67.0,75.0,52.0,0.0,0.0,24.0,127.0,106.0,88.0,0.0,0.0,48.0,194.0,12.0,1.0
"Massachusetts/Dartmouth, University of",2024,,,,,,,,,,,,,,,,,,,4,14.0,14.0,0.0,0.0,4.0,28.0,22.0,9.0,0.0,0.0,6.0,31.0,36.0,23.0,0.0,0.0,10.0,59.0,4.0,0.0
"Memphis, The University of",2024,,,,,,,,,,,,,,,,,,,5,9.0,14.0,0.0,0.0,5.0,23.0,28.0,18.0,0.0,0.0,12.0,46.0,37.0,32.0,0.0,0.0,17.0,69.0,5.0,0.0
Mercer University,2024,,,,,,,,,,,,,,,,,,,2,14.0,11.0,0.0,0.0,2.0,25.0,27.0,17.0,0.0,0.0,5.0,44.0,41.0,28.0,0.0,0.0,7.0,69.0,2.0,0.0
"Miami, University of",2024,,,,,,,,,,,,,,,,,,,11,43.0,43.0,0.0,0.0,23.0,86.0,192.0,90.0,0.0,0.0,90.0,282.0,235.0,133.0,0.0,0.0,113.0,368.0,7.0,4.0
Michigan State University,2024,,,,,,,,,,,,,,,,,,,5,26.0,22.0,0.0,0.0,10.0,48.0,45.0,33.0,0.0,0.0,13.0,78.0,71.0,55.0,0.0,0.0,23.0,127.0,5.0,0.0
"Michigan, University of",2024,,,,,,,,,,,,,,,,,,,11,71.0,48.0,0.0,0.0,26.0,119.0,56.0,33.0,0.0,0.0,15.0,89.0,127.0,81.0,0.0,0.0,41.0,208.0,11.0,0.0
"Minnesota, University of",2024,,,,,,,,,,,,,,,,,,,18,35.0,27.0,0.0,0.0,11.0,62.0,139.0,112.0,0.0,0.0,37.0,251.0,174.0,139.0,0.0,0.0,48.0,313.0,15.0,3.0
Mississippi College,2024,,,,,,,,,,,,,,,,,,,3,9.0,13.0,0.0,0.0,5.0,22.0,21.0,9.0,0.0,0.0,5.0,30.0,30.0,22.0,0.0,0.0,10.0,53.0,3.0,0.0
"Mississippi, The University of",2024,,,,,,,,,,,,,,,,,,,7,22.0,15.0,0.0,1.0,5.0,38.0,22.0,13.0,0.0,0.0,6.0,35.0,44.0,28.0,0.0,1.0,11.0,73.0,7.0,0.0
"Missouri, University of",2024,,,,,,,,,,,,,,,,,,,3,23.0,19.0,0.0,0.0,8.0,42.0,21.0,11.0,0.0,0.0,4.0,32.0,44.0,30.0,0.0,0.0,12.0,74.0,3.0,0.0
"Missouri-Kansas City, University of",2024,,,,,,,,,,,,,,,,,,,5,22.0,21.0,0.0,0.0,7.0,43.0,38.0,23.0,0.0,0.0,5.0,61.0,60.0,44.0,0.0,0.0,12.0,104.0,4.0,1.0
Mitchell/Hamline School of Law,2024,,,,,,,,,,,,,,,,,,,4,24.0,30.0,0.0,0.0,16.0,54.0,40.0,49.0,0.0,1.0,13.0,90.0,64.0,79.0,0.0,1.0,29.0,144.0,4.0,0.0
"Montana, University of",2024,,,,,,,,,,,,,,,,,,,2,6.0,13.0,0.0,0.0,2.0,19.0,12.0,18.0,0.0,0.0,5.0,30.0,18.0,31.0,0.0,0.0,7.0,49.0,2.0,0.0
"Nebraska, University of",2024,,,,,,,,,,,,,,,,,,,5,21.0,13.0,0.0,0.0,4.0,34.0,30.0,24.0,0.0,0.0,3.0,54.0,51.0,37.0,0.0,0.0,7.0,88.0,5.0,0.0
"Nevada-Las Vegas, University of",2024,,,,,,,,,,,,,,,,,,,6,20.0,29.0,0.0,0.0,14.0,49.0,30.0,25.0,0.0,0.0,13.0,55.0,50.0,54.0,0.0,0.0,27.0,104.0,6.0,0.0
New England Law/Boston,2024,,,,,,,,,,,,,,,,,,,4,17.0,15.0,0.0,0.0,6.0,32.0,72.0,48.0,0.0,0.0,16.0,120.0,89.0,63.0,0.0,0.0,22.0,152.0,4.0,0.0
"New Hampshire, University of",2024,,,,,,,,,,,,,,,,,,,4,16.0,13.0,0.0,0.0,3.0,29.0,45.0,39.0,0.0,2.0,8.0,86.0,61.0,52.0,0.0,2.0,11.0,115.0,4.0,0.0
"New Mexico, The University of",2024,,,,,,,,,,,,,,,,,,,8,17.0,25.0,0.0,0.0,21.0,42.0,26.0,35.0,0.0,0.0,18.0,61.0,43.0,60.0,0.0,0.0,39.0,103.0,8.0,0.0
New York Law School,2024,,,,,,,,,,,,,,,,,,,10,24.0,26.0,0.0,0.0,9.0,50.0,103.0,87.0,0.0,5.0,40.0,195.0,127.0,113.0,0.0,5.0,49.0,245.0,8.0,2.0
New York University,2024,,,,,,,,,,,,,,,,,,,16,100.0,62.0,0.0,0.0,42.0,162.0,160.0,113.0,0.0,0.0,48.0,273.0,260.0,175.0,0.0,0.0,90.0,435.0,16.0,0.0
North Carolina Central University,2024,,,,,,,,,,,,,,,,,,,6,14.0,20.0,0.0,0.0,25.0,34.0,11.0,16.0,0.0,0.0,16.0,27.0,25.0,36.0,0.0,0.0,41.0,61.0,6.0,0.0
"North Carolina, University of",2024,,,,,,,,,,,,,,,,,,,12,30.0,34.0,0.0,0.0,11.0,64.0,44.0,41.0,0.0,0.0,10.0,85.0,74.0,75.0,0.0,0.0,21.0,149.0,12.0,0.0
"North Dakota, University of",2024,,,,,,,,,,,,,,,,,,,3,9.0,11.0,0.0,0.0,2.0,20.0,9.0,1.0,0.0,1.0,0.0,11.0,18.0,12.0,0.0,1.0,2.0,31.0,3.0,0.0
"North Texas at Dallas, University of",2024,,,,,,,,,,,,,,,,,,,4,12.0,19.0,0.0,0.0,7.0,31.0,9.0,10.0,0.0,0.0,3.0,19.0,21.0,29.0,0.0,0.0,10.0,50.0,4.0,0.0
Northeastern University,2024,,,,,,,,,,,,,,,,,,,4,18.0,44.0,0.0,1.0,21.0,63.0,40.0,34.0,1.0,3.0,18.0,78.0,58.0,78.0,1.0,4.0,39.0,141.0,4.0,0.0
Northern Illinois University,2024,,,,,,,,,,,,,,,,,,,3,14.0,16.0,0.0,0.0,6.0,30.0,18.0,9.0,0.0,0.0,11.0,27.0,32.0,25.0,0.0,0.0,17.0,57.0,3.0,0.0
Northern Kentucky University,2024,,,,,,,,,,,,,,,,,,,2,16.0,8.0,0.0,0.0,6.0,24.0,24.0,17.0,0.0,0.0,3.0,41.0,40.0,25.0,0.0,0.0,9.0,65.0,2.0,0.0
Northwestern University,2024,,,,,,,,,,,,,,,,,,,12,62.0,66.0,0.0,0.0,28.0,128.0,98.0,52.0,0.0,0.0,30.0,150.0,160.0,118.0,0.0,0.0,58.0,278.0,12.0,0.0
"Notre Dame, University of",2024,,,,,,,,,,,,,,,,,,,6,43.0,20.0,0.0,1.0,16.0,64.0,70.0,18.0,0.0,0.0,12.0,88.0,113.0,38.0,0.0,1.0,28.0,152.0,6.0,0.0
Nova Southeastern University,2024,,,,,,,,,,,,,,,,,,,7,21.0,20.0,0.0,0.0,16.0,41.0,23.0,27.0,0.0,0.0,17.0,50.0,44.0,47.0,0.0,0.0,33.0,91.0,7.0,0.0
Ohio Northern University,2024,,,,,,,,,,,,,,,,,,,3,12.0,8.0,0.0,0.0,3.0,20.0,2.0,3.0,0.0,0.0,0.0,5.0,14.0,11.0,0.0,0.0,3.0,25.0,2.0,1.0
Oklahoma City University,2024,,,,,,,,,,,,,,,,,,,7,18.0,9.0,0.0,0.0,7.0,27.0,22.0,26.0,0.0,0.0,12.0,48.0,40.0,35.0,0.0,0.0,19.0,75.0,7.0,0.0
"Oklahoma, University of",2024,,,,,,,,,,,,,,,,,,,7,16.0,20.0,0.0,0.0,8.0,36.0,32.0,12.0,0.0,2.0,7.0,46.0,48.0,32.0,0.0,2.0,15.0,82.0,7.0,0.0
"Oregon, University of",2024,,,,,,,,,,,,,,,,,,,7,17.0,23.0,0.0,0.0,9.0,40.0,31.0,29.0,0.0,0.0,10.0,60.0,48.0,52.0,0.0,0.0,19.0,100.0,7.0,0.0
Pace University,2024,,,,,,,,,,,,,,,,,,,4,20.0,22.0,1.0,0.0,7.0,43.0,75.0,54.0,0.0,0.0,20.0,129.0,95.0,76.0,1.0,0.0,27.0,172.0,4.0,0.0
"Pacific, University of the",2024,,,,,,,,,,,,,,,,,,,3,24.0,12.0,0.0,0.0,6.0,36.0,36.0,38.0,0.0,0.0,20.0,74.0,60.0,50.0,0.0,0.0,26.0,110.0,3.0,0.0
Penn State Dickinson Law,2024,,,,,,,,,,,,,,,,,,,3,12.0,18.0,0.0,0.0,9.0,30.0,18.0,14.0,0.0,0.0,12.0,32.0,30.0,32.0,0.0,0.0,21.0,62.0,3.0,0.0
Penn State University,2024,,,,,,,,,,,,,,,,,,,3,24.0,22.0,0.0,0.0,9.0,46.0,9.0,9.0,0.0,1.0,2.0,19.0,33.0,31.0,0.0,1.0,11.0,65.0,3.0,0.0
"Pennsylvania, University of",2024,,,,,,,,,,,,,,,,,,,19,53.0,50.0,0.0,1.0,24.0,104.0,123.0,74.0,0.0,1.0,31.0,198.0,176.0,124.0,0.0,2.0,55.0,302.0,19.0,0.0
Pepperdine University,2024,,,,,,,,,,,,,,,,,,,5,28.0,19.0,0.0,0.0,11.0,47.0,58.0,40.0,0.0,0.0,22.0,98.0,86.0,59.0,0.0,0.0,33.0,150.0,5.0,0.0
"Pittsburgh, University of",2024,,,,,,,,,,,,,,,,,,,6,22.0,22.0,0.0,0.0,12.0,44.0,79.0,38.0,0.0,0.0,13.0,117.0,101.0,60.0,0.0,0.0,25.0,161.0,5.0,1.0
Pontifical Catholic University of Puerto Rico,2024,,,,,,,,,,,,,,,,,,,4,21.0,13.0,0.0,0.0,34.0,34.0,23.0,12.0,0.0,0.0,35.0,35.0,44.0,25.0,0.0,0.0,69.0,69.0,4.0,0.0
"Puerto Rico, University of",2024,,,,,,,,,,,,,,,,,,,6,20.0,8.0,0.0,0.0,27.0,28.0,44.0,38.0,0.0,0.0,79.0,82.0,64.0,46.0,0.0,0.0,106.0,110.0,6.0,0.0
Quinnipiac University,2024,,,,,,,,,,,,,,,,,,,4,18.0,16.0,0.0,0.0,7.0,34.0,64.0,46.0,0.0,0.0,11.0,110.0,82.0,62.0,0.0,0.0,18.0,144.0,3.0,1.0
Regent University,2024,,,,,,,,,,,,,,,,,,,3,14.0,7.0,0.0,0.0,6.0,21.0,27.0,8.0,0.0,0.0,7.0,35.0,41.0,15.0,0.0,0.0,13.0,56.0,3.0,0.0
"Richmond, University of",2024,,,,,,,,,,,,,,,,,,,8,25.0,33.0,0.0,0.0,13.0,58.0,40.0,34.0,0.0,0.0,11.0,74.0,65.0,67.0,0.0,0.0,24.0,132.0,8.0,0.0
Roger Williams University,2024,,,,,,,,,,,,,,,,,,,5,10.0,28.0,0.0,0.0,10.0,38.0,38.0,28.0,0.0,0.0,7.0,66.0,48.0,56.0,0.0,0.0,17.0,104.0,5.0,0.0
Rutgers University,2024,,,,,,,,,,,,,,,,,,,11,59.0,62.0,0.0,0.0,33.0,121.0,79.0,41.0,0.0,0.0,27.0,120.0,138.0,103.0,0.0,0.0,60.0,242.0,11.0,0.0
Saint Louis University,2024,,,,,,,,,,,,,,,,,,,9,19.0,31.0,0.0,0.0,9.0,50.0,43.0,33.0,0.0,0.0,13.0,76.0,62.0,64.0,0.0,0.0,22.0,126.0,4.0,5.0
Samford University,2024,,,,,,,,,,,,,,,,,,,3,13.0,15.0,0.0,0.0,4.0,28.0,40.0,18.0,0.0,0.0,8.0,58.0,53.0,33.0,0.0,0.0,12.0,86.0,3.0,0.0
"San Diego, University of",2024,,,,,,,,,,,,,,,,,,,8,31.0,23.0,0.0,0.0,8.0,54.0,53.0,41.0,0.0,9.0,16.0,103.0,84.0,64.0,0.0,9.0,24.0,157.0,8.0,0.0
"San Francisco, University of",2024,,,,,,,,,,,,,,,,,,,4,16.0,26.0,0.0,1.0,16.0,43.0,26.0,16.0,1.0,0.0,16.0,43.0,42.0,42.0,1.0,1.0,32.0,86.0,4.0,0.0
Santa Clara University,2024,,,,,,,,,,,,,,,,,,,5,30.0,24.0,0.0,1.0,12.0,55.0,28.0,43.0,0.0,22.0,15.0,93.0,58.0,67.0,0.0,23.0,27.0,148.0,4.0,1.0
Seattle University,2024,,,,,,,,,,,,,,,,,,,5,29.0,37.0,0.0,0.0,21.0,66.0,64.0,39.0,0.0,0.0,28.0,103.0,93.0,76.0,0.0,0.0,49.0,169.0,5.0,0.0
Seton Hall University,2024,,,,,,,,,,,,,,,,,,,5,27.0,31.0,1.0,0.0,12.0,59.0,56.0,37.0,0.0,1.0,13.0,94.0,83.0,68.0,1.0,1.0,25.0,153.0,5.0,0.0
"South Carolina, University of",2024,,,,,,,,,,,,,,,,,,,7,28.0,32.0,0.0,0.0,10.0,60.0,61.0,28.0,0.0,0.0,20.0,89.0,89.0,60.0,0.0,0.0,30.0,149.0,7.0,0.0
"South Dakota, University of",2024,,,,,,,,,,,,,,,,,,,3,10.0,10.0,0.0,0.0,2.0,20.0,15.0,9.0,0.0,0.0,1.0,24.0,25.0,19.0,0.0,0.0,3.0,44.0,3.0,0.0
South Texas College of Law Houston,2024,,,,,,,,,,,,,,,,,,,5,34.0,29.0,0.0,0.0,16.0,63.0,47.0,26.0,0.0,0.0,14.0,73.0,81.0,55.0,0.0,0.0,30.0,136.0,5.0,0.0
"Southern California, University of",2024,,,,,,,,,,,,,,,,,,,6,33.0,30.0,0.0,0.0,19.0,63.0,94.0,48.0,1.0,2.0,29.0,145.0,127.0,78.0,1.0,2.0,48.0,208.0,6.0,0.0
Southern Illinois University,2024,,,,,,,,,,,,,,,,,,,2,9.0,13.0,0.0,0.0,2.0,22.0,5.0,9.0,0.0,0.0,3.0,14.0,14.0,22.0,0.0,0.0,5.0,36.0,2.0,0.0
Southern Methodist University,2024,,,,,,,,,,,,,,,,,,,7,28.0,33.0,0.0,0.0,12.0,61.0,89.0,36.0,0.0,0.0,23.0,125.0,117.0,69.0,0.0,0.0,35.0,186.0,7.0,0.0
Southern University,2024,,,,,,,,,,,,,,,,,,,4,30.0,41.0,0.0,0.0,49.0,71.0,24.0,16.0,0.0,0.0,28.0,40.0,54.0,57.0,0.0,0.0,77.0,111.0,3.0,1.0
Southwestern Law School,2024,,,,,,,,,,,,,,,,,,,8,27.0,40.0,0.0,0.0,20.0,67.0,67.0,49.0,0.0,0.0,36.0,116.0,94.0,89.0,0.0,0.0,56.0,183.0,8.0,0.0
St. John's University,2024,,,,,,,,,,,,,,,,,,,4,18.0,23.0,1.0,0.0,10.0,42.0,63.0,64.0,0.0,0.0,23.0,127.0,81.0,87.0,1.0,0.0,33.0,169.0,4.0,0.0
St. Mary's University,2024,,,,,,,,,,,,,,,,,,,3,29.0,22.0,0.0,0.0,16.0,51.0,46.0,16.0,0.0,0.0,15.0,62.0,75.0,38.0,0.0,0.0,31.0,113.0,3.0,0.0
St. Thomas University (Miami),2024,,,,,,,,,,,,,,,,,,,5,23.0,16.0,0.0,0.0,10.0,39.0,43.0,30.0,0.0,0.0,26.0,73.0,66.0,46.0,0.0,0.0,36.0,112.0,5.0,0.0
"St. Thomas, (Minneapolis) University of",2024,,,,,,,,,,,,,,,,,,,4,17.0,9.0,0.0,0.0,3.0,26.0,71.0,81.0,0.0,2.0,31.0,154.0,88.0,90.0,0.0,2.0,34.0,180.0,4.0,0.0
Stanford University,2024,,,,,,,,,,,,,,,,,,,17,55.0,45.0,0.0,0.0,26.0,100.0,53.0,51.0,0.0,0.0,20.0,104.0,108.0,96.0,0.0,0.0,46.0,204.0,17.0,0.0
Stetson University,2024,,,,,,,,,,,,,,,,,,,7,26.0,29.0,0.0,1.0,8.0,56.0,63.0,64.0,0.0,6.0,13.0,133.0,89.0,93.0,0.0,7.0,21.0,191.0,6.0,1.0
Suffolk University,2024,,,,,,,,,,,,,,,,,,,6,41.0,39.0,0.0,0.0,14.0,80.0,51.0,29.0,0.0,0.0,13.0,80.0,92.0,68.0,0.0,0.0,27.0,160.0,6.0,0.0
Syracuse University,2024,,,,,,,,,,,,,,,,,,,6,26.0,31.0,0.0,0.0,11.0,57.0,31.0,14.0,0.0,0.0,6.0,45.0,57.0,45.0,0.0,0.0,17.0,102.0,5.0,1.0
Temple University,2024,,,,,,,,,,,,,,,,,,,7,31.0,38.0,0.0,0.0,21.0,69.0,99.0,75.0,1.0,0.0,39.0,175.0,130.0,113.0,1.0,0.0,60.0,244.0,7.0,0.0
"Tennessee, University of",2024,,,,,,,,,,,,,,,,,,,7,20.0,19.0,0.0,0.0,10.0,39.0,46.0,30.0,0.0,0.0,9.0,76.0,66.0,49.0,0.0,0.0,19.0,115.0,7.0,0.0
Texas A&M University,2024,,,,,,,,,,,,,,,,,,,6,37.0,30.0,0.0,0.0,15.0,67.0,56.0,32.0,0.0,0.0,11.0,88.0,93.0,62.0,0.0,0.0,26.0,155.0,6.0,0.0
Texas Southern University,2024,,,,,,,,,,,,,,,,,,,5,19.0,26.0,0.0,0.0,36.0,45.0,20.0,28.0,0.0,0.0,43.0,48.0,39.0,54.0,0.0,0.0,79.0,93.0,5.0,0.0
Texas Tech University,2024,,,,,,,,,,,,,,,,,,,5,24.0,16.0,0.0,0.0,8.0,40.0,22.0,11.0,0.0,0.0,5.0,33.0,46.0,27.0,0.0,0.0,13.0,73.0,5.0,0.0
"Texas, University of",2024,,,,,,,,,,,,,,,,,,,14,59.0,37.0,0.0,0.0,17.0,96.0,126.0,63.0,0.0,0.0,29.0,189.0,185.0,100.0,0.0,0.0,46.0,285.0,13.0,1.0
The Ohio State University,2024,,,,,,,,,,,,,,,,,,,9,23.0,29.0,0.0,0.0,13.0,52.0,52.0,43.0,0.0,0.0,15.0,95.0,75.0,72.0,0.0,0.0,28.0,147.0,8.0,1.0
"Toledo, The University of",2024,,,,,,,,,,,,,,,,,,,2,12.0,9.0,0.0,0.0,2.0,21.0,16.0,15.0,0.0,0.0,5.0,31.0,28.0,24.0,0.0,0.0,7.0,52.0,2.0,0.0
Touro University,2024,,,,,,,,,,,,,,,,,,,5,14.0,21.0,0.0,0.0,7.0,35.0,33.0,32.0,0.0,1.0,16.0,66.0,47.0,53.0,0.0,1.0,23.0,101.0,5.0,0.0
Tulane University,2024,,,,,,,,,,,,,,,,,,,6,30.0,24.0,0.0,0.0,7.0,54.0,54.0,18.0,0.0,0.0,8.0,72.0,84.0,42.0,0.0,0.0,15.0,126.0,6.0,0.0
"Tulsa, The University of",2024,,,,,,,,,,,,,,,,,,,3,9.0,12.0,0.0,0.0,8.0,21.0,25.0,14.0,0.0,0.0,4.0,39.0,34.0,26.0,0.0,0.0,12.0,60.0,3.0,0.0
"Utah, The University of",2024,,,,,,,,,,,,,,,,,,,5,21.0,22.0,0.0,0.0,7.0,43.0,35.0,17.0,0.0,0.0,10.0,52.0,56.0,39.0,0.0,0.0,17.0,95.0,5.0,0.0
Vanderbilt University,2024,,,,,,,,,,,,,,,,,,,8,32.0,25.0,0.0,0.0,9.0,57.0,64.0,33.0,0.0,0.0,16.0,97.0,96.0,58.0,0.0,0.0,25.0,154.0,8.0,0.0
Vermont Law School,2024,,,,,,,,,,,,,,,,,,,5,21.0,35.0,1.0,0.0,9.0,57.0,42.0,54.0,0.0,3.0,17.0,99.0,63.0,89.0,1.0,3.0,26.0,156.0,4.0,1.0
Villanova University,2024,,,,,,,,,,,,,,,,,,,9,26.0,25.0,0.0,0.0,11.0,51.0,51.0,25.0,0.0,0.0,8.0,76.0,77.0,50.0,0.0,0.0,19.0,127.0,9.0,0.0
"Virginia, University of",2024,,,,,,,,,,,,,,,,,,,16,64.0,41.0,0.0,0.0,22.0,105.0,104.0,57.0,0.0,0.0,16.0,161.0,168.0,98.0,0.0,0.0,38.0,266.0,16.0,0.0
Wake Forest University,2024,,,,,,,,,,,,,,,,,,,7,23.0,22.0,0.0,0.0,8.0,45.0,42.0,19.0,0.0,0.0,6.0,61.0,65.0,41.0,0.0,0.0,14.0,106.0,7.0,0.0
Washburn University,2024,,,,,,,,,,,,,,,,,,,6,14.0,12.0,0.0,0.0,3.0,26.0,23.0,18.0,0.0,1.0,3.0,42.0,37.0,30.0,0.0,1.0,6.0,68.0,6.0,0.0
Washington and Lee University,2024,,,,,,,,,,,,,,,,,,,6,19.0,19.0,0.0,0.0,9.0,38.0,43.0,15.0,0.0,0.0,8.0,58.0,62.0,34.0,0.0,0.0,17.0,96.0,5.0,1.0
Washington University (St. Louis),2024,,,,,,,,,,,,,,,,,,,15,63.0,64.0,0.0,2.0,21.0,129.0,60.0,36.0,0.0,11.0,18.0,107.0,123.0,100.0,0.0,13.0,39.0,236.0,14.0,1.0
"Washington, University of",2024,,,,,,,,,,,,,,,,,,,8,23.0,27.0,0.0,0.0,12.0,50.0,63.0,44.0,0.0,0.0,12.0,107.0,86.0,71.0,0.0,0.0,24.0,157.0,8.0,0.0
Wayne State University,2024,,,,,,,,,,,,,,,,,,,3,26.0,25.0,0.0,0.0,9.0,51.0,26.0,23.0,0.0,0.0,10.0,49.0,52.0,48.0,0.0,0.0,19.0,100.0,2.0,1.0
West Virginia University,2024,,,,,,,,,,,,,,,,,,,4,16.0,17.0,0.0,0.0,3.0,33.0,17.0,14.0,0.0,0.0,2.0,31.0,33.0,31.0,0.0,0.0,5.0,64.0,4.0,0.0
Western New England University,2024,,,,,,,,,,,,,,,,,,,4,7.0,18.0,0.0,0.0,7.0,25.0,25.0,28.0,0.0,0.0,3.0,53.0,32.0,46.0,0.0,0.0,10.0,78.0,4.0,0.0
"Western State, Westcliff University",2024,,,,,,,,,,,,,,,,,,,4,7.0,14.0,0.0,0.0,5.0,21.0,26.0,12.0,0.0,0.0,11.0,38.0,33.0,26.0,0.0,0.0,16.0,59.0,3.0,1.0
Widener University Commonwealth Law School,2024,,,,,,,,,,,,,,,,,,,3,6.0,12.0,0.0,0.0,2.0,18.0,25.0,16.0,0.0,0.0,4.0,41.0,31.0,28.0,0.0,0.0,6.0,59.0,3.0,0.0
Widener University Delaware Law School,2024,,,,,,,,,,,,,,,,,,,5,12.0,23.0,0.0,0.0,6.0,35.0,35.0,25.0,0.0,0.0,3.0,60.0,47.0,48.0,0.0,0.0,9.0,95.0,5.0,0.0
Willamette University,2024,,,,,,,,,,,,,,,,,,,2,13.0,16.0,0.0,1.0,4.0,30.0,13.0,9.0,0.0,2.0,4.0,24.0,26.0,25.0,0.0,3.0,8.0,54.0,2.0,0.0
William & Mary,2024,,,,,,,,,,,,,,,,,,,10,24.0,21.0,0.0,0.0,6.0,45.0,76.0,34.0,0.0,0.0,18.0,110.0,100.0,55.0,0.0,0.0,24.0,155.0,10.0,0.0
"Wisconsin, University of",2024,,,,,,,,,,,,,,,,,,,12,33.0,40.0,0.0,0.0,20.0,73.0,50.0,31.0,0.0,0.0,8.0,81.0,83.0,71.0,0.0,0.0,28.0,155.0,11.0,1.0
"Wyoming, University of",2024,,,,,,,,,,,,,,,,,,,4,13.0,10.0,1.0,0.0,4.0,24.0,7.0,10.0,0.0,0.0,4.0,17.0,20.0,20.0,1.0,0.0,8.0,41.0,4.0,0.0
Yale University,2024,,,,,,,,,,,,,,,,,,,29,49.0,31.0,0.0,0.0,20.0,80.0,125.0,64.0,0.0,0.0,23.0,189.0,174.0,95.0,0.0,0.0,43.0,269.0,29.0,0.0
"Akron, The University of",2025,,,,,,,,,,,,,,,,,,,4,14.0,15.0,0.0,0.0,4.0,29.0,27.0,14.0,0.0,0.0,4.0,41.0,41.0,29.0,0.0,0.0,8.0,70.0,4.0,0.0
"Alabama, The University of",2025,,,,,,,,,,,,,,,,,,,7,27.0,19.0,0.0,0.0,8.0,46.0,45.0,21.0,0.0,0.0,10.0,66.0,72.0,40.0,0.0,0.0,18.0,112.0,6.0,1.0
Albany Law School,2025,,,,,,,,,,,,,,,,,,,5,19.0,23.0,1.0,0.0,10.0,43.0,22.0,19.0,0.0,0.0,12.0,41.0,41.0,42.0,1.0,0.0,22.0,85.0,4.0,1.0
American University,2025,,,,,,,,,,,,,,,,,,,6,32.0,40.0,0.0,0.0,29.0,72.0,139.0,119.0,0.0,0.0,61.0,258.0,171.0,159.0,0.0,0.0,90.0,330.0,5.0,1.0
Appalachian School of Law,2025,,,,,,,,,,,,,,,,,,,2,11.0,5.0,0.0,0.0,1.0,16.0,7.0,4.0,0.0,0.0,2.0,11.0,18.0,9.0,0.0,0.0,3.0,27.0,1.0,1.0
