SchoolName,SchoolYear,School List,OtherHispJD1Total,OtherHispMenJD1,OtherHispWomenJD1,OtherHispAGIJD1,OtherHispPNRJD1,AmericanIndianJD1Total,AmericanIndianMenJD1,AmericanIndianWomenJD1,AmericanIndianAGIJD1,AmericanIndianPNRJD1,AsianJD1Total,AsianMenJD1,AsianWomenJD1,AsianAGIJD1,AsianPNRJD1,BlackJD1Total,BlackMenJD1,BlackWomenJD1,BlackAGIJD1,BlackPNRJD1,NativeJD1Total,NativeMenJD1,NativeWomenJD1,NativeAGIJD1,NativePNRJD1,RaceJD1Total,RaceMenJD1,RaceWomenJD1,RaceAGIJD1,RacePNRJD1,SubTotalJD1Total,SubTotalMenJD1,SubTotalWomenJD1,SubTotalAGIJD1,SubTotalPNRJD1,WhiteJD1Total,WhiteMenJD1,WhiteWomenJD1,WhiteAGIJD1,WhitePNRJD1,NRJD1Total,NRMenJD1,NRWomenJD1,NRAGIJD1,NRPNRJD1,UnknownRaceJD1Total,UnknownRaceMenJD1,UnknownRaceWomenJD1,UnknownRaceAGIJD1,UnknownRacePNRJD1,TotalJD1Total,TotalMenJD1,TotalWomenJD1,TotalAGIJD1,TotalPNRJD1,OtherHispJD2Total,OtherHispMenJD2,OtherHispWomenJD2,OtherHispAGIJD2,OtherHispPNRJD2,AmericanIndianJD2Total,AmericanIndianMenJD2,AmericanIndianWomenJD2,AmericanIndianAGIJD2,AmericanIndianPNRJD2,AsianJD2Total,AsianMenJD2,AsianWomenJD2,AsianAGIJD2,AsianPNRJD2,BlackJD2Total,BlackMenJD2,BlackWomenJD2,BlackAGIJD2,BlackPNRJD2,NativeJD2Total,NativeMenJD2,NativeWomenJD2,NativeAGIJD2,NativePNRJD2,RaceJD2Total,RaceMenJD2,RaceWomenJD2,RaceAGIJD2,RacePNRJD2,SubTotalJD2Total,SubTotalMenJD2,SubTotalWomenJD2,SubTotalAGIJD2,SubTotalPNRJD2,WhiteJD2Total,WhiteMenJD2,WhiteWomenJD2,WhiteAGIJD2,WhitePNRJD2,NRJD2Total,NRMenJD2,NRWomenJD2,NRAGIJD2,NRPNRJD2,UnknownRaceJD2Total,UnknownRaceMenJD2,UnknownRaceWomenJD2,UnknownRaceAGIJD2,UnknownRacePNRJD2,TotalJD2Total,TotalMenJD2,TotalWomenJD2,TotalAGIJD2,TotalPNRJD2,OtherHispJD3Total,OtherHispMenJD3,OtherHispWomenJD3,OtherHispAGIJD3,OtherHispPNRJD3,AmericanIndianJD3Total,AmericanIndianMenJD3,AmericanIndianWomenJD3,AmericanIndianAGIJD3,AmericanIndianPNRJD3,AsianJD3Total,AsianMenJD3,AsianWomenJD3,AsianAGIJD3,AsianPNRJD3,BlackJD3Total,BlackMenJD3,BlackWomenJD3,BlackAGIJD3,BlackPNRJD3,NativeJD3Total,NativeMenJD3,NativeWomenJD3,NativeAGIJD3,NativePNRJD3,RaceJD3Total,RaceMenJD3,RaceWomenJD3,RaceAGIJD3,RacePNRJD3,SubTotalJD3Total,SubTotalMenJD3,SubTotalWomenJD3,SubTotalAGIJD3,SubTotalPNRJD3,WhiteJD3Total,WhiteMenJD3,WhiteWomenJD3,WhiteAGIJD3,WhitePNRJD3,NRJD3Total,NRMenJD3,NRWomenJD3,NRAGIJD3,NRPNRJD3,UnknownRaceJD3Total,UnknownRaceMenJD3,UnknownRaceWomenJD3,UnknownRaceAGIJD3,UnknownRacePNRJD3,TotalJD3Total,TotalMenJD3,TotalWomenJD3,TotalAGIJD3,TotalPNRJD3,OtherHispJD4Total,OtherHispMenJD4,OtherHispWomenJD4,OtherHispAGIJD4,OtherHispPNRJD4,AmericanIndianJD4Total,AmericanIndianMenJD4,AmericanIndianWomenJD4,AmericanIndianAGIJD4,AmericanIndianPNRJD4,AsianJD4Total,AsianMenJD4,AsianWomenJD4,AsianAGIJD4,AsianPNRJD4,BlackJD4Total,BlackMenJD4,BlackWomenJD4,BlackAGIJD4,BlackPNRJD4,NativeJD4Total,NativeMenJD4,NativeWomenJD4,NativeAGIJD4,NativePNRJD4,RaceJD4Total,RaceMenJD4,RaceWomenJD4,RaceAGIJD4,RacePNRJD4,SubTotalJD4Total,SubTotalMenJD4,SubTotalWomenJD4,SubTotalAGIJD4,SubTotalPNRJD4,WhiteJD4Total,WhiteMenJD4,WhiteWomenJD4,WhiteAGIJD4,WhitePNRJD4,NRJD4Total,NRMenJD4,NRWomenJD4,NRAGIJD4,NRPNRJD4,UnknownRaceJD4Total,UnknownRaceMenJD4,UnknownRaceWomenJD4,UnknownRaceAGIJD4,UnknownRacePNRJD4,TotalJD4Total,TotalMenJD4,TotalWomenJD4,TotalAGIJD4,TotalPNRJD4,OtherHispGrandTotal,AmericanIndianGrandTotal,AsianGrandTotal,BlackGrandTotal,NativeGrandTotal,RaceGrandTotal,SubTotalGrandTotal,WhiteGrandTotal,NRGrandTotal,UnknownRaceGrandTotal,TotalGrandTotal,Hispanic JD Degrees Awd,Amer Indian JD Degrees Awd,Asian JD Degrees Awd,Black or African American JD Degrees Awd,Native Hawaiian Pacific Islander JD Degrees Awd,Two or More Races JD Degrees Awd,Minority Degrees Awd,White JD Degrees Awd,Nonresident Alien JD Degrees Awd,Race Unk JD Degrees Awd,Total Degrees Awarded,UnknownJD1Total,UnknownMenJD1,UnknownWomenJD1,UnknownAGIJD1,UnknownPNRJD1,UnknownJD2Total,UnknownMenJD2,UnknownWomenJD2,UnknownAGIJD2,UnknownPNRJD2,UnknownJD3Total,UnknownMenJD3,UnknownWomenJD3,UnknownAGIJD3,UnknownPNRJD3,UnknownJD4Total,UnknownMenJD4,UnknownWomenJD4,UnknownAGIJD4,UnknownPNRJD4,UnknownGrandTotal,Total People of Color JD Degrees Awd,Race and Ethnicity Unknown JD Degrees Awd,HispJD1Total,HispMenJD1,HispWomenJD1,HispAGIJD1,HispPNRJD1,HispJD2Total,HispMenJD2,HispWomenJD2,HispAGIJD2,HispPNRJD2,HispJD3Total,HispMenJD3,HispWomenJD3,HispAGIJD3,HispPNRJD3,HispJD4Total,HispMenJD4,HispWomenJD4,HispAGIJD4,HispPNRJD4,HispGrandTotal,MultiracialJD1Total,MultiracialMenJD1,MultiracialWomenJD1,MultiracialAGIJD1,MultiracialPNRJD1,MultiracialJD2Total,MultiracialMenJD2,MultiracialWomenJD2,MultiracialAGIJD2,MultiracialPNRJD2,MultiracialJD3Total,MultiracialMenJD3,MultiracialWomenJD3,MultiracialAGIJD3,MultiracialPNRJD3,MultiracialJD4Total,MultiracialMenJD4,MultiracialWomenJD4,MultiracialAGIJD4,MultiracialPNRJD4,MultiracialGrandTotal,Multiracial JD Degrees Awd
"Missouri, University of",2025,,,,,,,0,0,0,0,0,2,0,2,0,0,10,4,6,0,0,0,0,0,0,0,,,,,,26,7,19,0,0,98,46,51,1,0,,,,,,,,,,,130,57,72,1,0,,,,,,0,0,0,0,0,4,1,3,0,0,4,0,4,0,0,0,0,0,0,0,,,,,,16,3,13,0,0,96,56,40,0,0,,,,,,,,,,,116,62,54,0,0,,,,,,0,0,0,0,0,2,1,1,0,0,6,1,5,0,0,0,0,0,0,0,,,,,,23,11,12,0,0,103,51,52,0,0,,,,,,,,,,,127,63,64,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,0,8,20,0,,65,297,,,373,11.0,1.0,5.0,4.0,0.0,,,95.0,,,125.0,6.0,4.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,4.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,2.0,7.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0
"Missouri-Kansas City, University of",2025,,,,,,,0,0,0,0,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,,,,,,19,11,8,0,0,117,54,63,0,0,,,,,,,,,,,149,76,73,0,0,,,,,,1,1,0,0,0,3,1,2,0,0,5,1,4,0,0,0,0,0,0,0,,,,,,23,9,14,0,0,102,50,52,0,0,,,,,,,,,,,131,63,68,0,0,,,,,,3,3,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,,,,,,27,10,17,0,0,97,54,43,0,0,,,,,,,,,,,125,64,61,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,4,6,12,1,,69,316,,,405,11.0,3.0,1.0,5.0,0.0,,,99.0,,,127.0,13.0,11.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,0.0,10.0,6.0,4.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0
Mitchell/Hamline School of Law,2025,,,,,,,8,4,4,0,0,11,6,5,0,0,46,19,27,0,0,3,0,3,0,0,,,,,,125,51,74,0,0,210,83,127,0,0,,,,,,,,,,,372,148,206,0,18,,,,,,9,3,6,0,0,9,4,5,0,0,32,9,23,0,0,0,0,0,0,0,,,,,,99,29,70,0,0,219,98,121,0,0,,,,,,,,,,,344,143,201,0,0,,,,,,11,1,10,0,0,15,5,10,0,0,27,2,25,0,0,0,0,0,0,0,,,,,,97,21,76,0,0,218,81,137,0,0,,,,,,,,,,,337,108,228,0,1,,,,,,2,1,1,0,0,5,2,3,0,0,7,2,5,0,0,1,0,1,0,0,,,,,,24,9,15,0,0,58,22,36,0,0,,,,,,,,,,,91,37,54,0,0,,30,40,112,4,,345,705,,,1144,29.0,10.0,13.0,30.0,1.0,,,212.0,,,332.0,37.0,14.0,5.0,0.0,18.0,26.0,16.0,10.0,0.0,0.0,22.0,6.0,15.0,0.0,1.0,9.0,6.0,3.0,0.0,0.0,94.0,96.0,24.0,42.0,19.0,23.0,0.0,0.0,33.0,9.0,24.0,0.0,0.0,34.0,10.0,24.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,117.0,15.0,3.0,12.0,0.0,0.0,16.0,4.0,12.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,13.0
"Montana, University of",2025,,,,,,,3,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,3,5,0,0,83,37,46,0,0,,,,,,,,,,,95,42,53,0,0,,,,,,4,1,2,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,13,3,7,2,1,72,26,30,6,10,,,,,,,,,,,94,36,37,9,12,,,,,,6,1,5,0,0,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,,,,,,14,3,10,0,1,73,34,39,0,0,,,,,,,,,,,91,40,50,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,13,6,3,0,,35,228,,,280,0.0,6.0,0.0,3.0,0.0,,,72.0,,,83.0,4.0,2.0,2.0,0.0,0.0,9.0,7.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Nebraska, University of",2025,,,,,,,0,0,0,0,0,4,1,3,0,0,8,5,3,0,0,0,0,0,0,0,,,,,,33,16,17,0,0,119,54,65,0,0,,,,,,,,,,,157,74,83,0,0,,,,,,1,1,0,0,0,6,1,5,0,0,4,2,2,0,0,0,0,0,0,0,,,,,,28,10,18,0,0,121,54,67,0,0,,,,,,,,,,,151,66,85,0,0,,,,,,1,1,0,0,0,5,2,3,0,0,3,1,2,0,0,0,0,0,0,0,,,,,,28,14,14,0,0,109,64,45,0,0,,,,,,,,,,,139,80,59,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,2,15,15,0,,89,349,,,447,9.0,0.0,5.0,1.0,0.0,,,110.0,,,144.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,6.0,18.0,7.0,11.0,0.0,0.0,13.0,5.0,8.0,0.0,0.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0
"Nevada-Las Vegas, University of",2025,,,,,,,1,1,0,0,0,17,3,14,0,0,9,4,5,0,0,1,0,1,0,0,,,,,,66,24,42,0,0,74,33,40,1,0,,,,,,,,,,,154,64,88,1,1,,,,,,3,2,1,0,0,11,3,7,1,0,8,2,6,0,0,0,0,0,0,0,,,,,,59,24,33,1,1,76,42,31,3,0,,,,,,,,,,,143,67,70,4,2,,,,,,1,1,0,0,0,16,4,12,0,0,10,3,6,0,1,0,0,0,0,0,,,,,,67,20,45,0,2,77,46,31,0,0,,,,,,,,,,,150,68,79,0,3,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,2,2,0,0,5,3,2,0,0,,,,,,,,,,,10,6,4,0,0,,5,45,27,1,,196,232,,,457,27.0,1.0,8.0,2.0,1.0,,,63.0,,,117.0,14.0,7.0,6.0,0.0,1.0,8.0,1.0,6.0,0.0,1.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,53.0,1.0,28.0,11.0,17.0,0.0,0.0,30.0,14.0,15.0,0.0,1.0,28.0,9.0,18.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,88.0,10.0,5.0,5.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,12.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,14.0
New England Law/Boston,2025,,,,,,,2,1,1,0,0,32,6,25,0,1,35,9,26,0,0,0,0,0,0,0,,,,,,175,47,126,1,1,249,98,148,2,1,,,,,,,,,,,453,156,290,3,4,,,,,,1,0,1,0,0,26,9,17,0,0,21,5,16,0,0,2,0,2,0,0,,,,,,112,32,79,0,1,226,88,134,2,2,,,,,,,,,,,348,126,217,2,3,,,,,,0,0,0,0,0,23,1,22,0,0,9,3,6,0,0,0,0,0,0,0,,,,,,100,25,74,1,0,217,75,139,0,3,,,,,,,,,,,336,109,222,1,4,,,,,,0,0,0,0,0,5,1,4,0,0,2,1,1,0,0,0,0,0,0,0,,,,,,16,3,13,0,0,36,11,25,0,0,,,,,,,,,,,52,14,38,0,0,,3,86,67,2,,403,728,,,1189,21.0,1.0,23.0,11.0,0.0,,,229.0,,,327.0,29.0,11.0,16.0,0.0,2.0,10.0,6.0,4.0,0.0,0.0,19.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,84.0,14.0,85.0,25.0,59.0,1.0,0.0,47.0,15.0,31.0,0.0,1.0,55.0,18.0,37.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,191.0,21.0,6.0,15.0,0.0,0.0,15.0,3.0,12.0,0.0,0.0,13.0,3.0,9.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,54.0,28.0
"New Hampshire, University of",2025,,,,,,,0,0,0,0,0,41,21,20,0,0,20,13,7,0,0,0,0,0,0,0,,,,,,97,54,43,0,0,197,100,97,0,0,,,,,,,,,,,337,181,156,0,0,,,,,,0,0,0,0,0,11,1,10,0,0,3,1,2,0,0,0,0,0,0,0,,,,,,37,13,24,0,0,126,60,66,0,0,,,,,,,,,,,180,84,96,0,0,,,,,,0,0,0,0,0,15,5,10,0,0,5,3,2,0,0,0,0,0,0,0,,,,,,36,18,18,0,0,116,60,56,0,0,,,,,,,,,,,168,88,80,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,0,67,28,0,,170,439,,,685,12.0,0.0,6.0,9.0,0.0,,,136.0,,,179.0,43.0,27.0,16.0,0.0,0.0,17.0,11.0,6.0,0.0,0.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,11.0,26.0,16.0,10.0,0.0,0.0,20.0,9.0,11.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,4.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0
"New Mexico, The University of",2025,,,,,,,2,0,2,0,0,3,0,3,0,0,2,1,0,1,0,0,0,0,0,0,,,,,,55,20,33,2,0,51,23,26,1,1,,,,,,,,,,,108,45,59,3,1,,,,,,7,3,4,0,0,3,1,2,0,0,2,1,1,0,0,0,0,0,0,0,,,,,,56,23,33,0,0,38,12,22,0,4,,,,,,,,,,,98,38,56,0,4,,,,,,2,1,1,0,0,5,1,4,0,0,4,1,3,0,0,0,0,0,0,0,,,,,,51,26,25,0,0,35,14,21,0,0,,,,,,,,,,,90,42,48,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,11,11,8,0,,162,124,,,296,42.0,3.0,1.0,4.0,0.0,,,43.0,,,100.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53.0,4.0,39.0,15.0,23.0,1.0,0.0,41.0,16.0,25.0,0.0,0.0,38.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,9.0,4.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0
New York Law School,2025,,,,,,,1,1,0,0,0,43,7,36,0,0,11,6,5,0,0,0,0,0,0,0,,,,,,144,38,106,0,0,229,78,145,3,3,,,,,,,,,,,409,121,281,3,4,,,,,,0,0,0,0,0,34,7,27,0,0,15,4,11,0,0,0,0,0,0,0,,,,,,125,44,79,1,1,208,82,123,3,0,,,,,,,,,,,346,132,209,4,1,,,,,,0,0,0,0,0,27,3,23,0,1,15,3,12,0,0,0,0,0,0,0,,,,,,94,25,68,0,1,205,75,128,0,2,,,,,,,,,,,317,106,207,0,4,,,,,,0,0,0,0,0,5,3,2,0,0,3,0,3,0,0,0,0,0,0,0,,,,,,13,6,7,0,0,16,5,11,0,0,,,,,,,,,,,35,16,19,0,0,,1,109,44,0,,376,658,,,1107,31.0,0.0,29.0,9.0,0.0,,,213.0,,,311.0,36.0,5.0,30.0,0.0,1.0,13.0,6.0,7.0,0.0,0.0,18.0,6.0,11.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,73.0,80.0,18.0,76.0,22.0,54.0,0.0,0.0,63.0,28.0,33.0,1.0,1.0,40.0,16.0,24.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,183.0,13.0,2.0,11.0,0.0,0.0,13.0,5.0,8.0,0.0,0.0,12.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,11.0
New York University,2025,,,,,,,0,0,0,0,0,102,33,68,1,0,23,5,18,0,0,0,0,0,0,0,,,,,,173,54,117,2,0,271,115,152,4,0,,,,,,,,,,,454,176,272,6,0,,,,,,0,0,0,0,0,111,36,72,3,0,27,3,23,1,0,1,0,1,0,0,,,,,,202,62,135,5,0,244,104,134,6,0,,,,,,,,,,,473,180,280,13,0,,,,,,1,0,1,0,0,114,33,77,4,0,34,9,24,1,0,0,0,0,0,0,,,,,,226,70,147,9,0,236,101,132,3,0,,,,,,,,,,,478,177,289,12,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,1,327,84,1,,601,751,,,1405,41.0,0.0,84.0,31.0,0.0,,,214.0,,,417.0,10.0,7.0,3.0,0.0,0.0,27.0,14.0,11.0,2.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,179.0,24.0,31.0,11.0,19.0,1.0,0.0,53.0,20.0,32.0,1.0,0.0,48.0,19.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,17.0,5.0,12.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,29.0,9.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,23.0
North Carolina Central University,2025,,,,,,,2,1,1,0,0,3,0,3,0,0,89,21,68,0,0,0,0,0,0,0,,,,,,104,25,78,1,0,27,13,14,0,0,,,,,,,,,,,131,38,92,1,0,,,,,,4,1,3,0,0,8,3,4,1,0,66,19,47,0,0,0,0,0,0,0,,,,,,83,26,56,1,0,31,14,14,3,0,,,,,,,,,,,116,41,71,4,0,,,,,,3,1,2,0,0,2,1,1,0,0,56,12,42,2,0,0,0,0,0,0,,,,,,74,18,53,3,0,27,16,10,1,0,,,,,,,,,,,102,35,63,4,0,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,5,1,4,0,0,6,0,6,0,0,,,,,,,,,,,12,1,11,0,0,,10,13,212,0,,266,91,,,361,11.0,6.0,1.0,85.0,0.0,,,30.0,,,138.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,106.0,2.0,9.0,3.0,5.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,12.0,4.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
"North Carolina, University of",2025,,,,,,,0,0,0,0,0,12,3,9,0,0,5,2,3,0,0,0,0,0,0,0,,,,,,42,18,23,1,0,132,64,65,3,0,,,,,,,,,,,181,85,92,4,0,,,,,,0,0,0,0,0,13,3,10,0,0,7,3,4,0,0,1,0,1,0,0,,,,,,48,14,34,0,0,117,60,57,0,0,,,,,,,,,,,179,85,94,0,0,,,,,,0,0,0,0,0,16,3,13,0,0,13,2,11,0,0,0,0,0,0,0,,,,,,61,17,44,0,0,121,57,64,0,0,,,,,,,,,,,183,75,108,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,0,41,25,1,,151,370,,,543,21.0,0.0,18.0,16.0,1.0,,,110.0,,,183.0,7.0,3.0,4.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,72.0,1.0,18.0,9.0,8.0,1.0,0.0,13.0,4.0,9.0,0.0,0.0,20.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,4.0,3.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0
"North Dakota, University of",2025,,,,,,,4,1,3,0,0,3,2,1,0,0,2,0,2,0,0,1,0,1,0,0,,,,,,16,5,11,0,0,78,37,41,0,0,,,,,,,,,,,98,45,53,0,0,,,,,,1,1,0,0,0,4,2,2,0,0,2,1,1,0,0,0,0,0,0,0,,,,,,15,10,5,0,0,52,23,29,0,0,,,,,,,,,,,75,35,40,0,0,,,,,,0,0,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,0,0,0,,,,,,13,6,7,0,0,48,25,23,0,0,,,,,,,,,,,73,37,36,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,,5,10,6,1,,44,178,,,246,0.0,1.0,2.0,5.0,0.0,,,58.0,,,73.0,4.0,3.0,1.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0
"North Texas at Dallas, University of",2025,,,,,,,1,0,1,0,0,10,6,4,0,0,16,4,12,0,0,0,0,0,0,0,,,,,,66,26,39,1,0,57,26,31,0,0,,,,,,,,,,,127,54,72,1,0,,,,,,0,0,0,0,0,9,4,5,0,0,10,4,5,1,0,0,0,0,0,0,,,,,,60,21,35,4,0,71,32,37,2,0,,,,,,,,,,,132,54,72,6,0,,,,,,2,0,2,0,0,6,0,6,0,0,11,2,9,0,0,0,0,0,0,0,,,,,,53,17,36,0,0,70,36,34,0,0,,,,,,,,,,,126,56,70,0,0,,,,,,0,0,0,0,0,3,2,1,0,0,4,2,2,0,0,0,0,0,0,0,,,,,,23,12,11,0,0,21,5,16,0,0,,,,,,,,,,,46,18,28,0,0,,3,28,41,0,,202,219,,,431,38.0,3.0,10.0,13.0,0.0,,,51.0,,,121.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,68.0,2.0,36.0,15.0,20.0,1.0,0.0,36.0,13.0,20.0,3.0,0.0,32.0,14.0,18.0,0.0,0.0,15.0,8.0,7.0,0.0,0.0,119.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0
