SchoolName,SchoolYear,school list,Full Time Resident Semester,FTRS Annual Fees,Full Time Non resident Semester,FTNRS Annual Fees,Part Time Resident Semester,PTRS Annual Fees,Part Time Non resident Semester,PTNRS Annual Fees,Full Time Resident Credit,FTRSPerCredit Annual Fees,Full Time Non resident Credit,FTNRSPerCredit Annual Fees,Part Time Resident Credit,PTRSPerCredit Annual Fees,Part Time Non resident Credit,PTNRSPerCredit Annual Fees,Other Semester,Other Semester Annual Fees,Other Credit,Other Per Credit Annual Fees,Tuition Guarantee Program,Living On Campus,Living Off Campus,Living At Home,19-20 Entering scholarships,19-20 Reduced/Eliminated Scholarships,18-19 Entering scholarships,18-19 Reduced/Eliminated Scholarships,17-18 Entering scholarships,17-18 Reduced/Eliminated Scholarships,FT_Resident_Semester,FTRS_AnnualFees,FT_NonResident_Semester,FTNRS_AnnualFees,PT_Resident_Semester,PTRS_AnnualFees,PT_NonResident_Semester,PTNRS_AnnualFees,FT_Resident_Credit,FTRS_PerCredit_AnnualFees,FT_NonResident_Credit,FTRS_PerCredit_AnnualFees1,PT_Resident_Credit,PTRS_PerCredit_AnnualFees,PT_NonResident_Credit,PTNRS_PerCredit_AnnualFees,Others_Semesters,Others_Semesters_AnnualFees,Others_Credit,Others_PerCredit_AnnualFees,Tuition_Guarantee_Program,Living_On_Campus,Living_Off_Campus,Living_At_Home,OfferScholorships,EnteringScholarships_22_23,ReducedScholarships_22_23,EnteringScholarships_21_22,ReducedScholarships_21_22,EnteringScholarships_20_21,ReducedScholarships_20_21,EnteringScholarships_23_24,ReducedScholarships_23_24,FT_Resident_Annual,FT_NonResident_Annual,PT_Resident_Annual,PT_NonResident_Annual,Others_Annual,Others_Annual_AnnualFees,Living_At_Military,EnteringScholarships_24_25,ReducedScholarships_24_25
"Minnesota, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$46,656","$2,308","$56,088","$2,308",$0,$0,$0,$0,"$1,944","$2,308","$2,337","$2,308","$1,944",$0,"$2,337",$0,$0,$0,$0,$0,No,"$22,600","$22,600","$22,600",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Mississippi College,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,540","$1,662","$36,540","$1,662",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,Yes,"$23,325","$23,325","$23,325",Yes,67.0,23.0,80.0,29.0,88.0,36.0,,,,,,,,,,,
"Mississippi, The University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,310",$460,"$38,720",$460,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$22,300","$22,300","$22,300",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Missouri, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$761,"$1,059",$961,"$1,059",$0,$0,$0,$0,$0,$0,$0,$0,No,"$19,184","$19,184","$19,184",Yes,28.0,4.0,22.0,4.0,13.0,4.0,,,,,,,,,,,
"Missouri-Kansas City, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$720,"$2,174",$920,"$2,174",$720,"$1,738",$920,"$1,738",$0,$0,$0,$0,No,"$22,303","$20,084","$7,026",Yes,3.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,
Mitchell/Hamline School of Law,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,620","$1,000","$51,620","$1,000","$37,280","$1,000","$37,280","$1,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$21,456","$21,456","$21,456",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Montana, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,494","$2,566","$44,822","$2,972",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$26,644","$26,644","$26,644",Yes,62.0,0.0,67.0,0.0,62.0,3.0,,,,,,,,,,,
"Nebraska, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$420,"$3,482","$1,132","$3,482",$0,$0,$0,$0,$0,$0,$0,$0,No,"$22,472","$22,472","$13,034",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Nevada-Las Vegas, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,000","$1,678","$40,900","$1,678",$0,$0,$0,$0,$0,$0,$0,$0,"$1,000","$1,518","$1,460","$1,518",$0,$0,$0,$0,No,"$17,694","$28,172","$19,658",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
New England Law/Boston,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$57,048",$250,"$57,048",$250,"$42,784",$250,"$42,784",$250,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$35,581","$22,981",Yes,283.0,52.0,189.0,57.0,194.0,56.0,,,,,,,,,,,
"New Hampshire, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$40,000",$320,"$48,000",$320,$0,$0,$0,$0,$0,$0,$0,$0,"$1,350",$320,"$1,550",$320,"$44,000",$0,"$1,450",$0,No,"$17,582","$17,582","$5,150",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"New Mexico, The University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,158","$1,447","$42,641","$1,447",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$19,860","$19,860","$19,860",Yes,31.0,3.0,33.0,5.0,50.0,0.0,,,,,,,,,,,
New York Law School,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,644","$2,180","$62,644","$2,180","$48,236","$1,582","$48,236","$1,582",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$25,805","$12,765",Yes,327.0,136.0,391.0,173.0,320.0,116.0,,,,,,,,,,,
New York University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$76,878","$3,136","$76,878","$3,136",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$34,010","$34,010","$34,010",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
North Carolina Central University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,444","$9,563","$36,116","$20,899","$11,952","$6,775","$32,104","$14,332",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$28,201","$28,201","$28,201",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"North Carolina, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,642","$3,350","$44,854","$3,350",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$42,354",$0,$0,$0,No,"$28,466","$28,466","$13,856",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"North Dakota, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,748","$1,714","$31,527","$1,714",$0,$0,$0,$0,$508,"$1,714","$1,017","$1,714",$0,$0,$0,$0,$0,$0,$0,$0,No,"$18,266","$18,266","$18,266",Yes,5.0,0.0,4.0,0.0,2.0,0.0,,,,,,,,,,,
"North Texas at Dallas, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$562,"$1,890",$992,"$1,890",$562,"$1,830",$992,"$1,830",$0,$0,$0,$0,No,$0,"$24,632","$15,432",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Northeastern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$60,408",$158,"$60,408",$158,"$45,300",$144,"$45,300",$144,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$22,900","$22,900","$11,580",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Northern Illinois University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,153",$400,"$23,153",$400,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$39,701",$400,$0,$0,No,"$20,424","$20,424","$20,424",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Northern Kentucky University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,790",$879,"$38,454",$879,"$20,130",$669,"$32,538",$669,$915,$879,"$1,479",$879,$915,$669,"$1,479",$669,$0,$0,$0,$0,No,"$19,468","$19,468","$14,748",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Northwestern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,754",$798,"$73,754",$798,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,528","$27,528","$27,528",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Notre Dame, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$68,054",$500,"$68,054",$500,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$24,190","$24,190","$11,140",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Nova Southeastern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$46,339","$1,390","$46,339","$1,390","$34,747","$1,390","$34,747","$1,390",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$38,800","$15,409",No,153.0,2.0,81.0,10.0,105.0,32.0,,,,,,,,,,,
Ohio Northern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,600","$1,050","$33,600","$1,050",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$20,211","$17,537","$17,537",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Oklahoma City University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,065","$4,495","$1,065","$4,495","$1,065","$3,100","$1,065","$3,100",$0,$0,$0,$0,No,"$12,600","$12,600","$12,600",Yes,3.0,0.0,5.0,1.0,5.0,0.0,,,,,,,,,,,
"Oklahoma, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,995","$5,919","$30,840","$5,919",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$26,244","$25,713","$21,819",Yes,11.0,0.0,9.0,0.0,9.0,0.0,,,,,,,,,,,
"Oregon, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,686","$1,289","$55,008","$1,289",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$20,810","$20,810","$9,236",No,0.0,0.0,140.0,16.0,124.0,9.0,,,,,,,,,,,
Pace University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,778","$1,108","$52,778","$1,108","$39,604",$816,"$39,604",$816,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,818",$0,No,"$22,568","$30,694","$9,418",Yes,267.0,107.0,286.0,124.0,268.0,104.0,,,,,,,,,,,
"Pacific, University of the",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$57,358",$430,"$57,358",$430,"$38,094",$430,"$38,094",$430,"$1,950",$430,"$1,950",$430,"$1,950",$430,"$1,950",$430,$0,$0,$0,$0,No,"$26,881","$30,373","$20,095",Yes,95.0,29.0,104.0,32.0,112.0,40.0,,,,,,,,,,,
Penn State Dickinson Law,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$57,720",$182,"$57,720",$182,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,400","$27,400","$7,954",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Penn State University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,824",$612,"$55,824",$612,$0,$0,$0,$0,"$2,326",$612,"$2,326",$612,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,842","$27,842","$7,744",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Pennsylvania, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,266","$5,668","$71,266","$5,668",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$28,998","$28,998",$0,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Pepperdine University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,450",$596,"$67,450",$596,$0,$0,$0,$0,$0,$0,$0,$0,"$2,480",$334,"$2,480",$334,$0,$0,$0,$0,No,"$31,300","$31,300","$31,300",Yes,127.0,28.0,134.0,31.0,122.0,24.0,,,,,,,,,,,
"Pittsburgh, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,388","$1,293","$49,404","$1,293",$0,$0,$0,$0,$0,$0,$0,$0,"$1,445",$833,"$2,163",$833,$0,$0,$0,$0,No,"$22,326","$22,326","$22,326",No,88.0,2.0,88.0,6.0,74.0,7.0,,,,,,,,,,,
Pontifical Catholic University of Puerto Rico,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$520,"$1,008",$520,"$1,008",$520,"$1,008",$520,"$1,008",$0,$0,$0,$0,No,"$20,244","$25,817","$16,653",Yes,81.0,30.0,100.0,35.0,103.0,20.0,,,,,,,,,,,
"Puerto Rico, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$305,$600,$305,$600,$305,$600,$305,$600,$0,$0,$0,$0,No,"$22,806","$22,806","$22,806",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Quinnipiac University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,880","$1,000","$53,880","$1,000",$0,$0,$0,$0,$0,$0,$0,$0,"$1,880",$990,"$1,880",$990,$0,$0,$0,$0,No,$0,"$27,966","$19,336",Yes,77.0,4.0,65.0,25.0,100.0,48.0,,,,,,,,,,,
Regent University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,295","$2,746","$1,295","$2,746","$1,295","$2,746","$1,295","$2,746",$0,$0,$0,$0,No,"$26,160","$30,518","$30,518",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Richmond, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,440",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$24,310","$24,500","$14,150",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Roger Williams University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,834","$1,630","$44,834","$1,630",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$25,982","$21,366","$21,366",Yes,134.0,27.0,156.0,41.0,95.0,26.0,,,,,,,,,,,
Rutgers University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,370","$3,692","$43,003","$3,692",$0,$0,$0,$0,$0,$0,$0,$0,"$1,160","$2,013","$1,757","$2,013",$0,$0,$0,$0,No,"$20,849","$31,914","$14,207",Yes,313.0,0.0,432.0,64.0,318.0,43.0,,,,,,,,,,,
Saint Louis University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,040",$774,"$48,040",$774,"$35,060",$470,"$35,060",$470,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,280",$0,No,"$22,100","$22,100","$18,660",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Samford University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,536",$700,"$44,536",$0,$0,$0,$0,$0,"$1,485",$700,"$1,485",$700,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$29,314","$9,175",Yes,144.0,16.0,157.0,33.0,149.0,0.0,,,,,,,,,,,
"San Diego, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,500",$552,"$62,500",$552,"$46,190",$552,"$46,190",$552,"$2,150",$552,"$2,150",$552,"$2,150",$552,"$2,150",$552,$0,$0,$0,$0,No,"$27,901","$27,901","$17,248",Yes,256.0,39.0,239.0,35.0,218.0,43.0,,,,,,,,,,,
"San Francisco, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,100",$150,"$54,100",$150,$0,$0,$0,$0,$0,$0,$0,$0,"$1,875",$126,"$1,875",$126,$0,$0,$0,$0,No,"$32,196","$32,196",$0,Yes,69.0,28.0,85.0,34.0,42.0,15.0,,,,,,,,,,,
Santa Clara University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$2,088",$790,"$2,088",$790,"$2,088",$790,"$2,088",$790,$0,$0,"$2,338",$0,No,"$37,150","$37,150","$37,150",Yes,71.0,23.0,100.0,26.0,154.0,60.0,,,,,,,,,,,
Seattle University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,878",$675,"$1,878",$675,"$1,878",$541,"$1,878",$0,$0,$0,$0,$0,No,"$31,151","$31,151","$14,321",Yes,140.0,30.0,183.0,33.0,174.0,45.0,,,,,,,,,,,
Seton Hall University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$65,020","$1,760","$65,020","$1,760","$48,760","$1,760","$48,760","$1,760",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$25,774","$8,602",Yes,107.0,32.0,145.0,34.0,181.0,26.0,,,,,,,,,,,
"South Carolina, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,556","$5,166","$35,342","$6,158",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$26,780","$6,158",$0,$0,No,"$23,824","$23,824","$15,790",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"South Dakota, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,736","$5,057","$31,276","$5,057",$0,$0,$0,$0,$0,$0,$0,$0,$391,"$4,117","$1,042","$4,117",$0,$0,$0,$0,No,"$16,351","$18,432","$11,087",0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,
South Texas College of Law Houston,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$41,110","$1,000","$41,110","$1,000","$27,740","$1,000","$27,740","$1,000","$1,337","$1,000","$1,337","$1,000","$1,337","$1,000","$1,337","$1,000",$0,$0,$0,$0,No,$0,"$31,654","$23,654",Yes,252.0,129.0,204.0,82.0,226.0,106.0,,,,,,,,,,,
"Southern California, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$76,438","$1,608","$76,438","$1,608",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,952","$29,184","$19,176",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Southern Illinois University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,957","$4,598","$16,957","$4,598",$0,$0,$0,$0,$547,"$4,598",$547,"$4,598",$0,$0,$0,$0,$0,$0,$0,$0,No,"$15,798","$16,379","$4,088",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Southern Methodist University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,254","$7,248","$56,254","$7,248",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,164",$304,No,"$21,670","$14,248","$6,430",Yes,6.0,0.0,5.0,0.0,8.0,0.0,,,,,,,,,,,
Southern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,338","$8,844","$11,338","$22,444","$10,484","$7,530","$10,484","$21,130",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$24,182","$24,182","$24,182",Yes,132.0,77.0,113.0,54.0,155.0,28.0,,,,,,,,,,,
Southwestern Law School,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,392",$145,"$58,392",$145,"$38,944",$98,"$38,944",$98,$0,$0,$0,$0,$0,$0,$0,$0,"$82,032",$205,$0,$0,No,"$32,698","$36,235","$21,070",Yes,194.0,100.0,222.0,103.0,204.0,107.0,,,,,,,,,,,
St. John's University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$70,170","$1,494","$70,170","$1,494","$52,630","$1,494","$52,630","$1,494",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$31,662","$31,234","$13,111",Yes,197.0,12.0,212.0,17.0,198.0,27.0,,,,,,,,,,,
St. Mary's University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$42,332",$992,"$42,332",$992,"$28,148",$506,"$28,148",$506,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$22,038","$22,038","$22,038",0,0.0,0.0,0.0,0.0,172.0,73.0,,,,,,,,,,,
St. Thomas University (Miami),2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,470","$2,730","$43,470","$2,730",$0,$0,$0,$0,"$1,812","$2,730","$1,812","$2,730",$0,$0,$0,$0,$0,$0,$0,$0,No,"$31,424","$38,150","$18,152",Yes,104.0,52.0,150.0,78.0,104.0,47.0,,,,,,,,,,,
"St. Thomas, (Minneapolis) University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$47,838",$541,"$47,838",$541,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$25,334","$25,334","$25,334",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Stanford University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,610","$2,103",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$46,049","$47,832",$0,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Stetson University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,212",$496,"$51,212",$496,"$33,680",$422,"$33,680",$422,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$21,678","$21,678","$11,620",No,12.0,0.0,16.0,0.0,11.0,0.0,,,,,,,,,,,
Suffolk University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,460","$1,288","$56,460","$1,288","$42,346",$870,"$42,346",$870,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$30,811","$21,287",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Syracuse University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,880","$2,170","$59,880","$2,170",$0,$0,$0,$0,$0,$0,$0,$0,"$2,150","$1,054","$2,150","$1,054",$0,$0,$0,$0,No,"$21,481","$21,481","$6,125",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Temple University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,842","$1,211","$45,738","$1,211","$23,878","$1,211","$36,604","$1,211",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$25,514","$25,514","$15,164",No,162.0,0.0,186.0,10.0,166.0,4.0,,,,,,,,,,,
"Tennessee, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,696","$3,712","$35,140","$4,012",$0,$0,$0,$0,$928,"$3,712","$1,954","$3,712",$0,$0,$0,$0,$0,$0,$0,$0,No,"$20,944","$20,944","$20,944",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Texas A&M University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,634",$0,"$49,002",$0,"$25,361",$0,"$37,638",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$27,300","$27,300",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Texas Southern University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,645","$1,836","$20,049","$1,836",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$24,034",$0,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Texas Tech University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,590","$4,942","$34,290","$4,942",$0,$0,$0,$0,$753,"$4,942","$1,143","$4,942",$0,$0,$0,$0,$0,$0,$0,$0,-,"$17,234","$17,234","$17,234",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Texas, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,429",$0,"$54,096",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$24,148","$24,934","$12,290",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Ohio State University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,086",$502,"$49,338",$502,$0,$0,$0,$0,"$2,130",$502,"$3,084",$502,$0,$0,$0,$0,$0,$0,$0,$0,-,"$19,984","$19,984","$19,984",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Toledo, The University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,172","$3,054","$25,172","$3,254",$0,$0,$0,$0,$0,$0,$0,$0,"$1,049","$2,879","$1,049","$3,079",$0,$0,$0,$0,No,"$20,165","$20,165","$9,930",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Touro University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,660","$1,150","$56,660","$1,150","$44,505","$1,150","$44,505","$1,150",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,935","$1,150",No,$0,"$32,390","$32,390",Yes,184.0,98.0,196.0,96.0,182.0,89.0,,,,,,,,,,,
Tulane University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$63,108","$4,672","$63,108","$4,672",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,660","$27,660","$10,002",No,0.0,0.0,0.0,0.0,183.0,40.0,,,,,,,,,,,
"Tulsa, The University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,516","$1,348","$28,516","$1,348",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$30,025","$27,796","$24,151",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
